9/3/2020 15:06 | /src/responses/response.js(26) | ej0OyXKbSeO4YaiAIj7JObVkyHCrfQCb | IP - Unknown | [info] | URL : http://192.168.10.118:2081/or1.0/v1/api/user/sign_up | Request : {} | Response :  {"userId":337,"firstName":"driver","lastName":"driver","emailId":"prakashdriver@doodleblue.com","verifyEmailLink":"http://192.168.10.118:2081/or1.0/v1/api/user/verify_email?token=82fda1aac54a368a4fb68806519ac04207c6ef4a5260bfa7e5fb3ff728a06031a6233b8d38998fe33e0558093f94fd81a35739f36bbd18a215f154a866a9e2c7","token":"82fda1aac54a368a4fb68806519ac04207c6ef4a5260bfa7e5fb3ff728a06031a6233b8d38998fe33e0558093f94fd81f1a645a3701d110aeb291f3629f4e713840a582f88b39390aa660f9e7137f8e6"}
9/3/2020 17:46 | /src/responses/response.js(26) | XyQj30aDISwtTGDLuqc30tfV143jYzaM | IP - Unknown | [info] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Response :  {"list":[{"userId":156,"firstName":"bbbb","lastName":"bbbb","emailId":"ttt@mailinator.com","status":1,"updatedAt":"2020-02-27T12:53:31.000Z","phoneNo":"+343-456-4656","vin":"WEWE3434343434334"},{"userId":181,"firstName":"Hdhdhhd dhhdhd","lastName":"hdhdehebeebe","emailId":"poi@mailinator.com","status":1,"updatedAt":"2020-02-28T13:04:11.000Z","phoneNo":"+979-799-7979","vin":"HSHSHSHSHSUSU1727"},{"userId":183,"firstName":"barnaba","lastName":"bhhhhhh","emailId":"cvv@mailinator.com","status":1,"updatedAt":"2020-02-28T13:43:02.000Z","phoneNo":"+545-455-4545","vin":"GAGGSHA6262727272"},{"userId":195,"firstName":"Barnabas","lastName":"aajajaja","emailId":"qwer@mailinator.com","status":1,"updatedAt":"2020-02-28T16:28:51.000Z","phoneNo":"+977-666-6341","vin":"BDHDBSHS263626272"},{"userId":221,"firstName":"Barnaba","lastName":"hahaha","emailId":"iii@mailinator.com","status":1,"updatedAt":"2020-03-02T09:02:47.000Z","phoneNo":"+666-446-6464","vin":"HSHSUUZ2727272727"},{"userId":238,"firstName":"hwhhehwh","lastName":"hshwheh","emailId":"yyo@mailinator.com","status":1,"updatedAt":"2020-03-02T10:25:18.000Z","phoneNo":"+949-454-5455","vin":"HSHSHU27727272782"},{"userId":260,"firstName":"Chelsea","lastName":"Kenny","emailId":"poddr16@mailinator.com","status":1,"updatedAt":"2020-03-02T20:09:00.000Z","phoneNo":"+705-752-1889","vin":"1573805GDUISKVGGU"}],"pageMetaData":{"chunk":10,"total":7,"page":1,"totalPages":1}}
9/3/2020 17:47 | /src/responses/response.js(26) | hCs3T2BXOj60FdtMMG9OzWS370nxtNJu | IP - Unknown | [info] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Response :  {"list":[],"pageMetaData":{"chunk":10,"total":0,"page":1,"totalPages":0}}
9/3/2020 17:49 | /src/exceptions/Handler.js(26) | xHXS1AM6gZrkJJckDm3LIRo1j2tAzPJB | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : userQuery.leftJoin is not a function
9/3/2020 17:49 | /src/responses/response.js(42) | xHXS1AM6gZrkJJckDm3LIRo1j2tAzPJB | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : Something went wrong. Please try again userQuery.leftJoin is not a function
9/3/2020 17:49 | /src/exceptions/Handler.js(26) | PD5b45JUJInamI0QAmqmY1wJWtDy4kYw | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : userQuery.leftJoin is not a function
9/3/2020 17:49 | /src/responses/response.js(42) | PD5b45JUJInamI0QAmqmY1wJWtDy4kYw | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : Something went wrong. Please try again userQuery.leftJoin is not a function
9/3/2020 18:30 | /src/exceptions/Handler.js(26) | AIDffDb9qeCwabbLaknxbyilfwUupLxT | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : userQuery.select is not a function
9/3/2020 18:30 | /src/responses/response.js(42) | AIDffDb9qeCwabbLaknxbyilfwUupLxT | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : Something went wrong. Please try again userQuery.select is not a function
9/3/2020 18:31 | /src/exceptions/Handler.js(26) | LXG9Znl1uuPZYWFWoPxkW93DsA5rynhT | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : select `PODU03_USER_MASTER`.`PODU03_USER_MASTER_D` as `userId`, `PODU03_USER_MASTER`.`PODU03_FIRST_N` as `firstName`, `PODU03_USER_MASTER`.`PODU03_LAST_N` as `lastName`, `PODU03_USER_MASTER`.`PODU03_EMAIL_N` as `emailId`, `PODU03_USER_MASTER`.`PODU03_STATUS_D` as `status`, `PODU03_USER_MASTER`.`PODU03_UPDATED_AT` as `updatedAt`, `PODU04_USER_DETAIL`.`PODU04_PHONE_N` as `phoneNo`, `PODU07_VEHICLE`.`PODU07_VIN_N` as `vin`, `PODU09_SCREENING_CANADA_STATUS`.`PODU09_SC_STATUS_N` as `screeningCanadastatus` from `pickup_user`.`PODU03_USER_MASTER` inner join `pickup_user`.`PODU04_USER_DETAIL` on `PODU04_USER_DETAIL`.`PODU03_USER_MASTER_D` = `PODU03_USER_MASTER`.`PODU03_USER_MASTER_D` inner join `pickup_user`.`PODU07_VEHICLE` on `PODU07_VEHICLE`.`PODU03_USER_MASTER_D` = `PODU03_USER_MASTER`.`PODU03_USER_MASTER_D` where `PODU03_TYPE_D` = 3 and `PODU04_SIGNUP_STATUS_D` = 9 limit 10 - ER_BAD_FIELD_ERROR: Unknown column 'PODU09_SCREENING_CANADA_STATUS.PODU09_SC_STATUS_N' in 'field list'
9/3/2020 18:31 | /src/responses/response.js(42) | LXG9Znl1uuPZYWFWoPxkW93DsA5rynhT | IP - Unknown | [error] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Error : Something went wrong. Please try again select `PODU03_USER_MASTER`.`PODU03_USER_MASTER_D` as `userId`, `PODU03_USER_MASTER`.`PODU03_FIRST_N` as `firstName`, `PODU03_USER_MASTER`.`PODU03_LAST_N` as `lastName`, `PODU03_USER_MASTER`.`PODU03_EMAIL_N` as `emailId`, `PODU03_USER_MASTER`.`PODU03_STATUS_D` as `status`, `PODU03_USER_MASTER`.`PODU03_UPDATED_AT` as `updatedAt`, `PODU04_USER_DETAIL`.`PODU04_PHONE_N` as `phoneNo`, `PODU07_VEHICLE`.`PODU07_VIN_N` as `vin`, `PODU09_SCREENING_CANADA_STATUS`.`PODU09_SC_STATUS_N` as `screeningCanadastatus` from `pickup_user`.`PODU03_USER_MASTER` inner join `pickup_user`.`PODU04_USER_DETAIL` on `PODU04_USER_DETAIL`.`PODU03_USER_MASTER_D` = `PODU03_USER_MASTER`.`PODU03_USER_MASTER_D` inner join `pickup_user`.`PODU07_VEHICLE` on `PODU07_VEHICLE`.`PODU03_USER_MASTER_D` = `PODU03_USER_MASTER`.`PODU03_USER_MASTER_D` where `PODU03_TYPE_D` = 3 and `PODU04_SIGNUP_STATUS_D` = 9 limit 10 - ER_BAD_FIELD_ERROR: Unknown column 'PODU09_SCREENING_CANADA_STATUS.PODU09_SC_STATUS_N' in 'field list'
9/3/2020 18:31 | /src/responses/response.js(26) | q7SUKvUkzapZLBqoLeQILHAcaQ4PDKbq | IP - Unknown | [info] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Response :  {"list":[{"userId":156,"firstName":"bbbb","lastName":"bbbb","emailId":"ttt@mailinator.com","status":1,"updatedAt":"2020-02-27T12:53:31.000Z","phoneNo":"+343-456-4656","vin":"WEWE3434343434334"},{"userId":181,"firstName":"Hdhdhhd dhhdhd","lastName":"hdhdehebeebe","emailId":"poi@mailinator.com","status":1,"updatedAt":"2020-02-28T13:04:11.000Z","phoneNo":"+979-799-7979","vin":"HSHSHSHSHSUSU1727"},{"userId":183,"firstName":"barnaba","lastName":"bhhhhhh","emailId":"cvv@mailinator.com","status":1,"updatedAt":"2020-02-28T13:43:02.000Z","phoneNo":"+545-455-4545","vin":"GAGGSHA6262727272"},{"userId":195,"firstName":"Barnabas","lastName":"aajajaja","emailId":"qwer@mailinator.com","status":1,"updatedAt":"2020-02-28T16:28:51.000Z","phoneNo":"+977-666-6341","vin":"BDHDBSHS263626272"},{"userId":221,"firstName":"Barnaba","lastName":"hahaha","emailId":"iii@mailinator.com","status":1,"updatedAt":"2020-03-02T09:02:47.000Z","phoneNo":"+666-446-6464","vin":"HSHSUUZ2727272727"},{"userId":238,"firstName":"hwhhehwh","lastName":"hshwheh","emailId":"yyo@mailinator.com","status":1,"updatedAt":"2020-03-02T10:25:18.000Z","phoneNo":"+949-454-5455","vin":"HSHSHU27727272782"},{"userId":260,"firstName":"Chelsea","lastName":"Kenny","emailId":"poddr16@mailinator.com","status":1,"updatedAt":"2020-03-02T20:09:00.000Z","phoneNo":"+705-752-1889","vin":"1573805GDUISKVGGU"}],"pageMetaData":{"chunk":10,"total":7,"page":1,"totalPages":1}}
9/3/2020 18:32 | /src/responses/response.js(26) | PO9XNxXf7NkruWybIf2Gwoe2TBKjfy8z | IP - Unknown | [info] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Response :  {"list":[{"userId":156,"firstName":"bbbb","lastName":"bbbb","emailId":"ttt@mailinator.com","status":1,"updatedAt":"2020-02-27T12:53:31.000Z","phoneNo":"+343-456-4656","vin":"WEWE3434343434334"},{"userId":181,"firstName":"Hdhdhhd dhhdhd","lastName":"hdhdehebeebe","emailId":"poi@mailinator.com","status":1,"updatedAt":"2020-02-28T13:04:11.000Z","phoneNo":"+979-799-7979","vin":"HSHSHSHSHSUSU1727"},{"userId":183,"firstName":"barnaba","lastName":"bhhhhhh","emailId":"cvv@mailinator.com","status":1,"updatedAt":"2020-02-28T13:43:02.000Z","phoneNo":"+545-455-4545","vin":"GAGGSHA6262727272"},{"userId":195,"firstName":"Barnabas","lastName":"aajajaja","emailId":"qwer@mailinator.com","status":1,"updatedAt":"2020-02-28T16:28:51.000Z","phoneNo":"+977-666-6341","vin":"BDHDBSHS263626272"},{"userId":221,"firstName":"Barnaba","lastName":"hahaha","emailId":"iii@mailinator.com","status":1,"updatedAt":"2020-03-02T09:02:47.000Z","phoneNo":"+666-446-6464","vin":"HSHSUUZ2727272727"},{"userId":238,"firstName":"hwhhehwh","lastName":"hshwheh","emailId":"yyo@mailinator.com","status":1,"updatedAt":"2020-03-02T10:25:18.000Z","phoneNo":"+949-454-5455","vin":"HSHSHU27727272782"},{"userId":260,"firstName":"Chelsea","lastName":"Kenny","emailId":"poddr16@mailinator.com","status":1,"updatedAt":"2020-03-02T20:09:00.000Z","phoneNo":"+705-752-1889","vin":"1573805GDUISKVGGU"}],"pageMetaData":{"chunk":10,"total":7,"page":1,"totalPages":1}}
9/3/2020 18:32 | /src/responses/response.js(26) | 4DpIdU4Ut9UD25TJlOqqJOnRLauMztKP | IP - Unknown | [info] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Response :  {"list":[{"userId":156,"firstName":"bbbb","lastName":"bbbb","emailId":"ttt@mailinator.com","status":1,"updatedAt":"2020-02-27T12:53:31.000Z","phoneNo":"+343-456-4656","vin":"WEWE3434343434334"},{"userId":181,"firstName":"Hdhdhhd dhhdhd","lastName":"hdhdehebeebe","emailId":"poi@mailinator.com","status":1,"updatedAt":"2020-02-28T13:04:11.000Z","phoneNo":"+979-799-7979","vin":"HSHSHSHSHSUSU1727"},{"userId":183,"firstName":"barnaba","lastName":"bhhhhhh","emailId":"cvv@mailinator.com","status":1,"updatedAt":"2020-02-28T13:43:02.000Z","phoneNo":"+545-455-4545","vin":"GAGGSHA6262727272"},{"userId":195,"firstName":"Barnabas","lastName":"aajajaja","emailId":"qwer@mailinator.com","status":1,"updatedAt":"2020-02-28T16:28:51.000Z","phoneNo":"+977-666-6341","vin":"BDHDBSHS263626272"},{"userId":221,"firstName":"Barnaba","lastName":"hahaha","emailId":"iii@mailinator.com","status":1,"updatedAt":"2020-03-02T09:02:47.000Z","phoneNo":"+666-446-6464","vin":"HSHSUUZ2727272727"},{"userId":238,"firstName":"hwhhehwh","lastName":"hshwheh","emailId":"yyo@mailinator.com","status":1,"updatedAt":"2020-03-02T10:25:18.000Z","phoneNo":"+949-454-5455","vin":"HSHSHU27727272782"},{"userId":260,"firstName":"Chelsea","lastName":"Kenny","emailId":"poddr16@mailinator.com","status":1,"updatedAt":"2020-03-02T20:09:00.000Z","phoneNo":"+705-752-1889","vin":"1573805GDUISKVGGU"}],"pageMetaData":{"chunk":10,"total":7,"page":1,"totalPages":1}}
9/3/2020 18:32 | /src/responses/response.js(26) | U5eAddiFpaErkPZLqxzv5ZHc41Q7HTPR | IP - Unknown | [info] | URL : http://192.168.10.118:2081/api/user/drivers?signUpStatus=9&page=1&sortOut=Latest | Request : {} | Response :  {"list":[{"userId":156,"firstName":"bbbb","lastName":"bbbb","emailId":"ttt@mailinator.com","status":1,"updatedAt":"2020-02-27T12:53:31.000Z","phoneNo":"+343-456-4656","vin":"WEWE3434343434334","screeningCanadastatus":null},{"userId":181,"firstName":"Hdhdhhd dhhdhd","lastName":"hdhdehebeebe","emailId":"poi@mailinator.com","status":1,"updatedAt":"2020-02-28T13:04:11.000Z","phoneNo":"+979-799-7979","vin":"HSHSHSHSHSUSU1727","screeningCanadastatus":null},{"userId":183,"firstName":"barnaba","lastName":"bhhhhhh","emailId":"cvv@mailinator.com","status":1,"updatedAt":"2020-02-28T13:43:02.000Z","phoneNo":"+545-455-4545","vin":"GAGGSHA6262727272","screeningCanadastatus":null},{"userId":195,"firstName":"Barnabas","lastName":"aajajaja","emailId":"qwer@mailinator.com","status":1,"updatedAt":"2020-02-28T16:28:51.000Z","phoneNo":"+977-666-6341","vin":"BDHDBSHS263626272","screeningCanadastatus":null},{"userId":221,"firstName":"Barnaba","lastName":"hahaha","emailId":"iii@mailinator.com","status":1,"updatedAt":"2020-03-02T09:02:47.000Z","phoneNo":"+666-446-6464","vin":"HSHSUUZ2727272727","screeningCanadastatus":null},{"userId":238,"firstName":"hwhhehwh","lastName":"hshwheh","emailId":"yyo@mailinator.com","status":1,"updatedAt":"2020-03-02T10:25:18.000Z","phoneNo":"+949-454-5455","vin":"HSHSHU27727272782","screeningCanadastatus":null},{"userId":260,"firstName":"Chelsea","lastName":"Kenny","emailId":"poddr16@mailinator.com","status":1,"updatedAt":"2020-03-02T20:09:00.000Z","phoneNo":"+705-752-1889","vin":"1573805GDUISKVGGU","screeningCanadastatus":null}],"pageMetaData":{"chunk":10,"total":7,"page":1,"totalPages":1}}
