4/2/2020 16:04 | /src/exceptions/Handler.js(44) | 296ps4039hXaVQ9QrcoSXfBs4Lkuvfsx | IP - Unknown | [error] | URL : http://192.168.10.106:2013/api/user/create_driver | Request : {} | Error : User already exist!
4/2/2020 16:10 | /src/responses/response.js(26) | iF9B6w6ROv4qCXP5M946mKTD2c0D70V7 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/56 | Request : {} | Response :  {"userId":56,"firstName":"Driver","lastName":"Driver","emailId":"karanxx2@email.com","typeId":3,"status":1,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":44,"userId":56,"emailStatus":2,"phoneNo":"7898432337","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580484769383.jpg"},"addressDetails":{"addressId":19,"addressLine1":"Address goes here","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":20,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":17,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":54,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580484769391.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":55,"name":"License document","type":6,"status":2,"path":"public/uploads/1580484769396.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":56,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580484769397.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":57,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580484769398.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":58,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580484769399.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:10 | /src/responses/response.js(26) | Uqxq8xAU02xBNw2Ws3wV7qcGjppu4TmY | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:11 | /src/responses/response.js(26) | OZ1iq3uMZFR8VAc3qClktjUak9rFSXK6 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:11 | /src/responses/response.js(26) | EMTKwWWSZHvonCBqgN6S9txkWolQmAMY | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:11 | /src/responses/response.js(26) | EMTKwWWSZHvonCBqgN6S9txkWolQmAMY | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/56 | Request : {} | Response :  {"userId":56,"firstName":"Driver","lastName":"Driver","emailId":"karanxx2@email.com","typeId":3,"status":1,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":44,"userId":56,"emailStatus":2,"phoneNo":"7898432337","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580484769383.jpg"},"addressDetails":{"addressId":19,"addressLine1":"Address goes here","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":20,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":17,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":54,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580484769391.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":55,"name":"License document","type":6,"status":2,"path":"public/uploads/1580484769396.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":56,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580484769397.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":57,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580484769398.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":58,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580484769399.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:11 | /src/responses/response.js(26) | bXBZKrGJI9KQ9UbHN7MxzsTIw67vaNUC | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:11 | /src/responses/response.js(26) | bXBZKrGJI9KQ9UbHN7MxzsTIw67vaNUC | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/56 | Request : {} | Response :  {"userId":56,"firstName":"Driver","lastName":"Driver","emailId":"karanxx2@email.com","typeId":3,"status":1,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":44,"userId":56,"emailStatus":2,"phoneNo":"7898432337","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580484769383.jpg"},"addressDetails":{"addressId":19,"addressLine1":"Address goes here","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":20,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":17,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":54,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580484769391.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":55,"name":"License document","type":6,"status":2,"path":"public/uploads/1580484769396.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":56,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580484769397.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":57,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580484769398.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":58,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580484769399.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:12 | /src/responses/response.js(26) | mmwqg8KUjuTiv4CKAGR34iYdgmOyzTO7 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:12 | /src/responses/response.js(26) | mmwqg8KUjuTiv4CKAGR34iYdgmOyzTO7 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/56 | Request : {} | Response :  {"userId":56,"firstName":"Driver","lastName":"Driver","emailId":"karanxx2@email.com","typeId":3,"status":1,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":44,"userId":56,"emailStatus":2,"phoneNo":"7898432337","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580484769383.jpg"},"addressDetails":{"addressId":19,"addressLine1":"Address goes here","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":20,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":17,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":54,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580484769391.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":55,"name":"License document","type":6,"status":2,"path":"public/uploads/1580484769396.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":56,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580484769397.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":57,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580484769398.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":58,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580484769399.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:12 | /src/responses/response.js(26) | 7upxJVa9QWOgg4a9Nnc19C3t5jNR38mq | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:12 | /src/responses/response.js(26) | RaS4FTBGUNOZo6qdOw951NG0zQqODtgD | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:12 | /src/responses/response.js(26) | qOW840HjhTkeumljT3Z3OndUgQjvBGe1 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:12 | /src/responses/response.js(26) | qOW840HjhTkeumljT3Z3OndUgQjvBGe1 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/56 | Request : {} | Response :  {"userId":56,"firstName":"Driver","lastName":"Driver","emailId":"karanxx2@email.com","typeId":3,"status":1,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":44,"userId":56,"emailStatus":2,"phoneNo":"7898432337","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580484769383.jpg"},"addressDetails":{"addressId":19,"addressLine1":"Address goes here","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":20,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":17,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":54,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580484769391.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":55,"name":"License document","type":6,"status":2,"path":"public/uploads/1580484769396.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":56,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580484769397.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":57,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580484769398.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":58,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580484769399.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:12 | /src/responses/response.js(26) | 6PP8LxyQy4qv3ZQMgMtOnb4i295yhsRC | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:13 | /src/responses/response.js(26) | DyIK4WmzztVhNBA8pBQqCnpDclwr8d0r | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:13 | /src/responses/response.js(26) | DyIK4WmzztVhNBA8pBQqCnpDclwr8d0r | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/56 | Request : {} | Response :  {"userId":56,"firstName":"Driver","lastName":"Driver","emailId":"karanxx2@email.com","typeId":3,"status":1,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":44,"userId":56,"emailStatus":2,"phoneNo":"7898432337","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580484769383.jpg"},"addressDetails":{"addressId":19,"addressLine1":"Address goes here","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":20,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":17,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":54,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580484769391.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":55,"name":"License document","type":6,"status":2,"path":"public/uploads/1580484769396.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":56,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580484769397.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":57,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580484769398.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null},{"documentId":58,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580484769399.jpg","createdAt":"2020-01-31T15:32:49.000Z","updatedAt":"2020-01-31T15:32:49.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:13 | /src/responses/response.js(26) | TZDbQ9ha6cLsh2mN1N6VZxe8zc69fGxS | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:13 | /src/responses/response.js(26) | ST2bk8jtq5OxhSlajJ66WGthw2RavKqf | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:14 | /src/responses/response.js(26) | i99cG7ZE02pjaOLSftgPFr51LYdueJFU | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/get_driver/84 | Request : {} | Response :  {"userId":84,"firstName":"Driver","lastName":"Driver","emailId":"karanxx5@email.com","typeId":3,"status":1,"createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":63,"userId":84,"emailStatus":2,"phoneNo":"12345678901","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580812664622.jpg"},"addressDetails":{"addressId":24,"addressLine1":"Address goes here","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":25,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":22,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":79,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580812664639.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":80,"name":"License document","type":6,"status":2,"path":"public/uploads/1580812664642.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":81,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580812664642.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":82,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580812664643.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":83,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580812664644.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:14 | /src/responses/response.js(26) | tDGDu5jrtvbGGMSvtPTTLA768S9cn2tA | IP - Unknown | [info] | URL : http://192.168.10.106:2013/api/user/get_driver/84 | Request : {} | Response :  {"userId":84,"firstName":"Driver","lastName":"Driver","emailId":"karanxx5@email.com","typeId":3,"status":1,"createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null,"userDetails":{"detailsId":63,"userId":84,"emailStatus":2,"phoneNo":"12345678901","age":20,"gender":1,"experience":5,"profilePicture":"public/uploads/1580812664622.jpg","workingWithOthers":0,"otherServiceInfo":null},"addressDetails":{"addressId":24,"addressLine1":"Address goes here","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},"vehicleDetails":{"vehicleId":25,"type":"Sedan","make":"Make","model":"ModelV1","vin":"12345678978945678","color":"white","licensePlate":"123-ABC","seatsUp":4,"seatsDown":4,"createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},"financialDetails":{"financialId":22,"bankName":"Bank name #1","accountNumber":"1234567891234","institutionNumber":"123","transitNumber":"12345","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},"documents":[{"documentId":79,"name":"Financial document","type":5,"status":2,"path":"public/uploads/1580812664639.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":80,"name":"License document","type":6,"status":2,"path":"public/uploads/1580812664642.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":81,"name":"PCC document","type":7,"status":2,"path":"public/uploads/1580812664642.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":82,"name":"Insurance document","type":8,"status":2,"path":"public/uploads/1580812664643.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null},{"documentId":83,"name":"Ownership document","type":9,"status":2,"path":"public/uploads/1580812664644.jpg","createdAt":"2020-02-04T10:37:44.000Z","updatedAt":"2020-02-04T10:37:44.000Z","createdBy":19,"updatedBy":null}]}
4/2/2020 16:15 | /src/responses/response.js(26) | zkixlwqz64EIhkO6sVuREHpxosYe8mV0 | IP - Unknown | [info] | URL : http://192.168.10.106:2012/or1.0/v1/api/user/login | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"token":"Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjE5LCJpYXQiOjE1ODA4MTMxMjAsImV4cCI6MTU4MDg5OTUyMH0.bA9IQsPTjHmJSLnygob0i2zElXtH2bcZ629K8MfLSNI"}
4/2/2020 16:15 | /src/responses/response.js(26) | vfGoJVHRrVEME0wWHoH8YunEOFPjUYor | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/verify_token | Request : {} | Response :  {"userId":19,"firstName":"Root","lastName":"Root","emailId":"root@email.com","typeId":1,"status":1,"createdAt":"2020-01-31T08:08:50.000Z","updatedAt":"2020-01-31T08:08:50.000Z","createdBy":null,"updatedBy":19,"userDetails":{"detailsId":14,"userId":19,"emailStatus":2,"phoneNo":"12312312313"}}
4/2/2020 16:15 | /src/responses/response.js(26) | vfGoJVHRrVEME0wWHoH8YunEOFPjUYor | IP - Unknown | [info] | URL : http://192.168.10.106:2012/api/user/admins?status=1&page=1&sortOut=Latest | Request : {} | Response :  {"list":[{"userId":69,"firstName":"Karan","lastName":"Mandal","emailId":"admin2@email.com","status":1,"updatedAt":"2020-02-03T10:39:20.000Z","userDetails":{"detailsId":56,"userId":69,"emailStatus":2,"phoneNo":"7898432337"}}],"pageMetaData":{"chunk":10,"total":1,"page":1,"totalPages":1}}
